VOCdevkit/VOC2007/JPEGImages/00000.jpg,0.0
VOCdevkit/VOC2007/JPEGImages/00032.jpg,0.22051493326822916
VOCdevkit/VOC2007/JPEGImages/01372.jpg,0.0
VOCdevkit/VOC2007/JPEGImages/01525.jpg,0.3954200744628906
VOCdevkit/VOC2007/JPEGImages/00414.jpg,0.8665237426757812
VOCdevkit/VOC2007/JPEGImages/00514.jpg,0.9998563130696615
VOCdevkit/VOC2007/JPEGImages/00614.jpg,0.0
VOCdevkit/VOC2007/JPEGImages/00814.jpg,0.8742332458496094
VOCdevkit/VOC2007/JPEGImages/00914.jpg,0.971062978108724
VOCdevkit/VOC2007/JPEGImages/01014.jpg,0.9531669616699219
